SampleID,mMed,uMed,xMed,yMed,predictedSexQC,BMIQ
GSM1920450,11.778650094333,11.3458917971185,13.369488235984,8.62161699154223,F,PASS
GSM1920381,11.9531378388661,11.4688017917599,13.4008650034716,8.66269548041821,F,PASS
GSM1920411,11.0090000362546,10.6060134205595,11.8656485840937,12.0881801419833,M,PASS
GSM1920421,10.8549711181552,10.5562706801648,11.8097265287955,12.0964649815566,M,PASS
GSM1920457,11.0275877387381,10.4786274236119,11.8364089827619,12.0518253899249,M,PASS
GSM1920360,11.0930526170734,10.4426537984124,12.4995569521044,7.58290069585124,F,PASS
GSM1920387,11.0537249522308,10.5652165937453,11.9104676149261,12.0992559726943,M,PASS
GSM1920405,12.125730484709,11.6018019138681,13.6536070395964,8.66930324872657,F,PASS
GSM1920406,12.1320067938014,11.7709472337263,13.7338849092466,8.7425761843777,F,PASS
GSM1920424,11.624075937563,12.34316523767,13.0844589730516,13.2995030765798,M,PASS
GSM1920407,11.9697634413719,11.6847522464335,12.8323684631542,13.0923255708556,M,PASS
GSM1920408,11.8757356095005,11.4746593327682,13.4327824745767,8.62461875596377,F,PASS
GSM1920415,11.8447838952616,11.308966152666,12.5328399898672,12.7810278765503,M,PASS
GSM1920352,12.2387660939387,11.7879288547112,13.0813619987082,13.3245575806517,M,PASS
GSM1920357,11.8340219824442,11.4460538286499,12.6507945931642,12.8815704508943,M,PASS
GSM1920359,12.2024642098024,11.5738950702371,13.5938788469113,8.76087533192875,F,PASS
GSM1920386,12.4368495300938,11.9543767285949,13.1767404941596,13.3945070585427,M,PASS
GSM1920447,12.0958524210291,11.6003123964514,12.8795633604315,13.1298617305963,M,PASS
GSM1920448,12.2436143867441,11.725020679422,13.6713721542373,8.88463085982758,F,PASS
GSM1920370,12.0022393061934,11.573336033997,12.8294210512859,13.0378717519318,M,PASS
GSM1920376,12.2426476804101,11.6264567513273,13.6550847001693,8.8886166295813,F,PASS
GSM1920382,12.3213992952649,11.7380977697621,13.7207702895253,8.94720951787493,F,PASS
GSM1920390,11.7865716399514,11.2184071081991,12.579577347983,12.8041581855141,M,PASS
GSM1920413,12.3393526874768,12.0610647672106,13.8745521256249,9.09635201762966,F,PASS
GSM1920423,12.2691073256017,12.0721036574971,13.1336587302718,13.3402571759744,M,PASS
GSM1920446,12.4094857095124,11.8726229572633,13.7936253392801,8.91312207718764,F,PASS
GSM1920452,12.3217170307699,11.7818437432244,13.7444736599923,8.94448519917661,F,PASS
GSM1920459,12.2641848833371,11.9020374159771,13.0015182341319,13.1801275775959,M,PASS
GSM1920349,12.2760431413849,11.6669635163349,13.5766759930459,8.71918517508463,F,PASS
GSM1920366,12.4472644458576,11.8390250417729,13.8357233028513,8.89228166251791,F,PASS
GSM1920410,12.3301838477618,12.0162491132267,13.8420617311095,8.92733448276397,F,PASS
GSM1920412,11.7519872482732,11.6208439759114,12.6905916213,12.9059672319646,M,PASS
GSM1920414,12.4015535673783,12.0302657229895,13.1948397360481,13.434263419619,M,PASS
GSM1920416,12.2303747404863,11.9273541399011,13.03000904849,13.2395423985641,M,PASS
GSM1920417,11.7909153403887,11.5152155737569,12.572417202654,12.7992257053792,M,PASS
GSM1920418,11.8365951717411,11.6905368924927,12.7677748359161,12.9864777140857,M,PASS
GSM1920419,12.0192203415831,11.5939079024531,13.4555911166599,8.66094357488863,F,PASS
GSM1920422,12.2087937496897,11.9982879192552,13.003037954085,13.2507304030424,M,PASS
GSM1920353,12.3706280370947,11.4568340871937,13.7279305603161,9.04638407096848,F,PASS
GSM1920355,11.8727023083182,11.1722487530191,12.5668610716909,12.8006731242215,M,PASS
GSM1920361,12.3419853442462,11.7683210283489,13.7989326639517,9.03457399504441,F,PASS
GSM1920371,12.4728854447653,11.7111798838304,13.7642903478253,8.93880896471897,F,PASS
GSM1920396,12.2399275330765,11.5630404853826,12.9911146438216,13.1997932538166,M,PASS
GSM1920400,12.1693655898601,11.6376452386786,13.0200285977313,13.2152608828305,M,PASS
GSM1920409,12.0671792960183,11.4341464048329,13.5284348712775,8.80577058425992,F,PASS
GSM1920451,11.8427316205006,11.2488905324834,12.7141777887819,12.8951524253754,M,PASS
GSM1920356,12.3289907314856,11.6156458348168,13.5564619785369,8.59537836599651,F,PASS
GSM1920362,12.1978460282489,11.5986951793699,12.942995100738,13.1405144240414,M,PASS
GSM1920364,11.9340119523931,11.4065672794153,12.7721293346646,12.954686929988,M,PASS
GSM1920373,11.8694588860861,11.133704429274,12.5926759589729,12.8286965719832,M,PASS
GSM1920374,12.3573654188854,11.5476146494397,12.9866713602501,13.2331128633381,M,PASS
GSM1920375,12.2712366867485,11.6357460744202,13.7580719922647,8.95726297678268,F,PASS
GSM1920379,12.4510860610125,11.6722017022797,13.7849558733003,8.89053871943605,F,PASS
GSM1920380,12.0668276962636,11.5171168850381,12.896928050087,13.0633352919828,M,PASS
GSM1920454,11.8480290728383,11.3386425372035,12.555609270966,12.7487340770709,M,PASS
GSM1920456,12.3525438383193,11.9865314695627,13.0695338066337,13.2935634629805,M,PASS
GSM1920363,12.0670423711952,11.5219288940805,12.8982779420339,13.0734497655531,M,PASS
GSM1920372,11.9745035320169,11.3016204185409,13.3538905418409,8.48781214626268,F,PASS
GSM1920383,12.2293612053026,11.5343528896657,13.5221572003637,8.49044480377353,F,PASS
GSM1920391,12.0659429216673,11.3612702499685,13.5649826381037,8.68514614728247,F,PASS
GSM1920392,12.4206000118596,11.6795082539783,13.0421670287939,13.2423013584041,M,PASS
GSM1920399,12.2891631682146,11.5970905098553,13.6997951576627,8.81423399338424,F,PASS
GSM1920458,11.9343451691326,11.3971912380292,12.7886832289663,13.0282738015358,M,PASS
GSM1920384,12.1938509128373,11.6664636306708,12.9986934731187,13.2221574884765,M,PASS
GSM1920389,11.9831149460062,11.3008406894161,13.3588636286864,8.56211677342272,F,PASS
