SampleID,mMed,uMed,xMed,yMed,predictedSexQC,BMIQ
GSM3035401,11.4956095332131,11.1637661586905,13.2483812299013,8.72667302194458,F,PASS
GSM3035402,11.4800354352999,11.2445796321959,13.2251484584833,8.62411417802297,F,PASS
GSM3035403,11.4128518060197,11.1207279352715,12.4970009640052,12.6751353737199,M,PASS
GSM3035404,11.7032026834028,11.4721604539691,12.6983209822507,12.4116815328045,M,PASS
GSM3035405,11.8028351635034,11.575350039348,13.564781079495,9.05575803601165,F,PASS
GSM3035406,11.7881819572936,11.5596338908571,12.831847658463,12.9880251686489,M,PASS
GSM3035407,11.9601712371937,11.6410957765598,13.6664744638316,9.12203425416867,F,PASS
GSM3035408,11.6642526665606,11.6559882455637,12.8702422565027,11.7827404471637,M,PASS
GSM3035409,11.8520917231108,11.6182890752214,12.9079698582685,12.7474369952522,M,PASS
GSM3035410,12.0376195547588,11.6682713506713,13.7027895512135,8.94239686007794,F,PASS
GSM3035411,11.8477741705028,11.4609705187996,13.6002659131214,8.85752326114707,F,PASS
GSM3035412,11.9147025440611,11.6990962934844,12.9341203164959,13.1574413917138,M,PASS
GSM3035413,11.8643303461726,11.6284877458326,12.864810917426,13.1096321944795,M,PASS
GSM3035414,12.0294616104183,11.6756119851406,12.9809491423086,13.2079880012663,M,PASS
GSM3035415,11.953949356906,11.719866991696,12.9945456661907,13.2409088285101,M,PASS
GSM3035416,11.9434317133774,11.7354949513313,13.0593868164959,13.1303713220355,M,PASS
GSM3035417,12.0593436459353,11.7428806167039,13.051413478961,13.3055123319465,M,PASS
GSM3035418,12.2519794433017,11.7936425744663,13.9345281428989,9.28237722554681,F,PASS
GSM3035419,11.4476410511064,11.2595444941873,13.3485264035545,8.95751634667687,F,PASS
GSM3035421,11.725345399624,11.3723171773291,12.7453988913512,13.0290570078898,M,PASS
GSM3035422,11.2454829222561,11.1784185166932,13.252356578409,8.7657866163397,F,PASS
GSM3035423,11.7062290068291,11.3389866356693,12.7746548015436,13.0091488965181,M,PASS
GSM3035424,11.8574780710938,11.4843135669174,13.6765744422524,8.94017460102897,F,PASS
GSM3035425,11.4752701936826,11.2021950855206,12.4924292367557,12.8200057666674,M,PASS
GSM3035426,11.4110752948246,11.1848843723807,13.3112151283136,8.74663195111979,F,PASS
GSM3035427,11.4384138602385,11.0540170042709,12.4394087335445,12.7400228011876,M,PASS
GSM3035428,11.6034201697339,11.3627861728513,13.506422259778,8.87815888975683,F,PASS
GSM3035429,11.4503686178699,11.2934840821199,13.4806220909545,8.90671331604816,F,PASS
GSM3035430,11.4730705733399,11.16700711185,13.329834375512,8.82898339677346,F,PASS
GSM3035431,11.7299308244092,11.4570325870124,12.8286376348002,13.165818364685,M,PASS
GSM3035432,11.790166596491,11.3828307483878,12.8065981995825,12.9920589522208,M,PASS
GSM3035433,11.2760748415471,11.1751364402992,12.5278294668365,12.6636079169103,M,PASS
GSM3035434,11.6010980148722,11.3327018566825,12.6750173031072,12.848235287843,M,PASS
GSM3035435,11.798130264014,11.5809028711527,13.5952931111458,9.01711532806123,F,PASS
GSM3035436,12.0184028108763,11.7554079256981,13.073927926273,12.4018016918873,M,PASS
GSM3035437,11.8228403137185,11.5392404735458,12.9185781677132,13.0693929339978,M,PASS
GSM3035438,11.9592413479401,11.6075520579173,12.9969087023471,13.2602530924303,M,PASS
GSM3035439,11.8857939788831,11.6164282993273,12.9740437229657,13.1420744096101,M,PASS
GSM3035440,12.0540928621929,11.721377626192,13.7608195846546,9.09736920028161,F,PASS
GSM3035441,11.6650664989694,11.3588140124946,13.3856933863549,8.83255743030244,F,PASS
GSM3035442,11.4370542401582,11.2032748422457,12.5182911360458,12.504478988491,M,PASS
