SampleID,mMed,uMed,xMed,yMed,predictedSexQC,BMIQ
GSM1425675,11.1749607690043,10.8790539073363,12.6967545609443,8.29412630882159,F,PASS
GSM1425676,11.2761070356477,10.9508999368797,12.8407529689069,8.42464268810193,F,PASS
GSM1425677,11.3648639471341,11.2896988899106,13.0373883999258,8.59685975563193,F,PASS
GSM1425678,11.3578535896638,11.2098940661906,12.5046206799398,12.6098349901248,M,PASS
GSM1425679,11.4714266009975,11.2899080949441,12.5970853287685,12.6794221071907,M,PASS
GSM1425680,11.1835969777678,11.3340978675003,12.5904605343336,12.65019929109,M,PASS
GSM1425681,11.1136207355479,11.0476427758999,12.1328949574859,12.2431869555739,M,PASS
GSM1425682,11.0972351063365,11.0555956237614,12.2540083593389,12.3555442431489,M,PASS
GSM1425683,11.4366938790658,11.3654867249665,12.4486250532572,12.3722706592898,M,PASS
GSM1425684,11.3526803886437,11.3908443408929,12.4405301320552,12.5231606548265,M,PASS
GSM1425685,10.841870029344,10.929460524979,12.4313414690357,12.4924361806668,M,PASS
GSM1425686,10.9854544725523,11.2223297491894,12.5261448520853,12.5268504219859,M,PASS
GSM1425651,11.0093638490866,10.8222966625158,12.082354181645,12.2065399450469,M,PASS
GSM1425652,11.082499040756,10.890126637204,12.1404608266791,12.3226750754556,M,PASS
GSM1425653,10.9311002742788,11.1715245485633,12.388691789425,12.5074549389477,M,PASS
GSM1425654,11.3543137767541,11.4309250169181,12.5776014202864,12.6338339895936,M,PASS
GSM1425655,11.3831714802959,11.5042266598808,12.6599064635787,12.6881477939066,M,PASS
GSM1425656,11.316036844521,11.4520314579377,12.7131974052407,12.7189031370333,M,PASS
GSM1425657,10.8445883979381,10.9209124073546,12.0879482666233,12.2048288609739,M,PASS
GSM1425658,10.6399583645044,10.772608645879,12.1304065384011,12.1785243244857,M,PASS
GSM1425659,10.0733531989105,10.7992485992931,11.9696525015727,11.7029417051159,M,PASS
GSM1425660,10.4289593792247,11.2478584132624,12.0607636377916,11.9056800304293,M,PASS
GSM1425661,10.7033139079741,11.3547528184678,12.2226761298499,12.1691145979715,M,PASS
GSM1425662,10.6795565924612,11.4353548245632,12.3118591209758,12.1230181858694,M,PASS
GSM1425592,10.8749334206168,10.9309904553731,12.1483710456286,12.2108894024343,M,PASS
GSM1425593,11.2943711741568,11.140460206345,12.2898094248251,12.418623787362,M,PASS
GSM1425594,10.8207745332009,11.0701760597422,12.3102621288924,12.3363878618516,M,PASS
GSM1425595,11.5749764362629,11.3741443735541,13.0228387363989,8.41536036653866,F,PASS
GSM1425596,11.5984051780538,11.3698687923379,13.1812039379985,8.79558577502798,F,PASS
GSM1425597,11.3927628605894,11.3872853992745,13.2007444706148,8.81942090419963,F,PASS
GSM1425598,11.1739035872138,11.1882004860097,12.2602873550085,12.3467071298661,M,PASS
GSM1425599,11.2423479765183,11.1887942847539,12.4479299995893,12.5098688713542,M,PASS
GSM1425600,10.9110104615184,11.3960389854923,12.4713249057926,12.3618512690383,M,PASS
GSM1425601,11.377424088131,11.4378776594331,12.5859013744003,12.7101857506151,M,PASS
GSM1425602,11.5907117972689,11.5262684766304,12.6318890002185,12.7454436940454,M,PASS
GSM1425699,11.1819524414673,11.2362151557751,12.7452432501892,8.62319230735977,F,PASS
GSM1425700,10.1782471233451,10.7200310692755,12.4235089142577,8.80380883611372,F,PASS
GSM1425701,11.3820604465923,11.3875517392631,13.0148916879342,8.78082201685128,F,PASS
GSM1425702,11.4928357815802,11.4724119287134,13.2018947125832,8.86070613076317,F,PASS
GSM1425703,11.0307145633772,11.120776598267,12.6630594343391,8.54827093228949,F,PASS
GSM1425704,11.112380647551,11.2084129168153,12.8176409048508,8.69693631915306,F,PASS
GSM1425705,11.0461275053593,11.2269508782932,12.8828268731626,8.68553705330318,F,PASS
GSM1425706,11.2561735268732,11.2413476599174,12.9395135849817,8.61875270847112,F,PASS
GSM1425707,11.2973089623266,11.2285149586031,13.0086410535443,8.74625427809138,F,PASS
GSM1425708,11.1208686177684,11.3193487570808,13.0780059323849,8.90327918344973,F,PASS
GSM1425751,10.6396979728595,10.9105710408989,12.596471249078,8.82808808418341,F,PASS
GSM1425752,9.9437368927301,10.4066141756655,12.333174703833,8.88753256953998,F,PASS
GSM1425753,11.3552410004752,11.1263093000865,12.9474168351896,8.97050191899432,F,PASS
GSM1425754,11.0315508681436,11.2145606266137,12.9645648340019,9.25242240272657,F,PASS
GSM1425755,11.6833305585148,11.6671849120344,13.182231059645,9.28970579606646,F,PASS
GSM1425756,11.2183514366812,11.4024664065257,13.1392937274635,9.29235421958617,F,PASS
GSM1425757,10.9602916313259,11.1228133383941,12.7529230285217,8.86549714908806,F,PASS
GSM1425758,11.294890911765,11.4646497627031,13.1153143276796,9.07929133117819,F,PASS
GSM1425759,11.6034536708922,11.7079178896652,13.3334569844893,9.07016660024009,F,PASS
GSM1425743,10.9980424231177,11.1486813459277,12.6057233386329,8.5327015593284,F,PASS
GSM1425744,10.673804683064,11.0810343671867,12.6365987328431,8.86893486260843,F,PASS
GSM1425745,10.3216912638336,11.0015200726955,12.4749801917262,9.00788945434448,F,PASS
GSM1425746,11.4964635768291,11.6229518715096,13.2176494320669,9.07745607490686,F,PASS
GSM1425747,11.5196042169927,11.4742318139511,13.3071144423802,9.15887837996268,F,PASS
GSM1425748,11.3904502325636,11.4204131334588,13.3245911918179,9.16703863284766,F,PASS
GSM1425749,11.115045109607,11.0774078720192,12.8556926821274,8.6281783132255,F,PASS
GSM1425750,10.9463926140785,11.4419760763393,13.1150392614856,9.11973916241409,F,PASS
GSM1425709,10.1541271383661,10.6118262757257,12.3053509257666,8.51237545960651,F,PASS
