SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1338100,40.1265178952086,,0,0.268130317054059,0.00801434082529709,0.983806855953715,Male,0.325163061555431
GSM1338101,12.4922913756687,,0,0.261399616604486,0.0073692975167124,0.986696874977095,Female,0.460903720845567
GSM1338102,22.4527976630958,,0,0.283372724183102,0.00957427662426405,0.984299353330502,Male,0.339199624157519
GSM1338103,8.26121971702511,,0,0.27975883322142,0.00964230118200256,0.984859484493111,Male,0.336205856568474
GSM1338104,34.9477516306964,,0,0.270352838657226,0.00912656675899054,0.984436495450372,Male,0.32463295738981
GSM1338105,34.3397170858881,,0,0.284602502969621,0.00984470639718908,0.984917246201916,Male,0.339882331423887
GSM1338106,2.75145466032775,,0,0.283984818724886,0.00907322230823333,0.985935539436178,Male,0.339568748691038
GSM1338107,46.199383791028,,0,0.28906519150632,0.00966182555916922,0.986572889775313,Female,0.510507629937032
GSM1338108,2.78356806856927,,0,0.27909407580608,0.0093055087863812,0.986409809006625,Female,0.480663952926632
GSM1338109,4.10170817111469,,0,0.275924305389304,0.00976745349279483,0.986600734220604,Female,0.489471926111861
GSM1338110,3.79279028173105,,0,0.279564245392434,0.00914157968968746,0.986463361909634,Male,0.336939836806233
GSM1338111,7.36849469842739,,0,0.274617472016346,0.00875904882361996,0.986114002836265,Female,0.492629211256507
GSM1338112,6.90048658379768,,0,0.268346828443142,0.00989151292135719,0.982158668738293,Male,0.324923954571728
GSM1338113,36.9452437878061,,0,0.26190447226102,0.00859954269463555,0.984929902022986,Male,0.320186119349885
GSM1338114,12.1805290159959,,0,0.274396602925127,0.0097413408461977,0.983156226065719,Female,0.482314823384779
GSM1338115,3.30751653380803,,0,0.256271772839359,0.00963248935808043,0.985208940464682,Female,0.463647171400062
GSM1338116,11.2381995545722,,0,0.273118835312743,0.00857020749331946,0.982936000409729,Male,0.328579701416575
GSM1338117,6.65977336875966,,0,0.276437071615554,0.00889686270937621,0.985993187313136,Female,0.491847262893259
GSM1338118,3.4387658414682,,0,0.277461303227153,0.0100940367957305,0.983057879734871,Male,0.331683287204958
GSM1338119,19.6574541365886,,0,0.276049347699441,0.00914036554870499,0.984852297652433,Female,0.477737400811781
GSM1338120,6.28483584840467,,0,0.275043000277988,0.00926239349694476,0.985801631495237,Female,0.483875062788603
GSM1338121,5.85542885139299,,0,0.270045952244009,0.00870376533238137,0.985678712253482,Male,0.329988176887602
GSM1338122,4.51699446982356,,0,0.278476297758734,0.00852462515445579,0.984598567987499,Male,0.335745780894013
GSM1338123,5.31053657803525,,0,0.278957470976866,0.00703248282491513,0.986005191932361,Female,0.492219801911426
