SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
5903014001_R06C02,82.6612821258024,,0,0.27532266425856,0.00805144444277672,0.988490515464622,Male,0.330539375818527
5903014002_R01C01,66.5440609085131,,0,0.270179883994222,0.00929758978820378,0.98558538926163,Female,0.473928377078767
5903014002_R02C01,65.8503738806507,,0,0.267692886686193,0.0103118873479701,0.985386594317512,Female,0.470415492003345
5903014002_R03C01,66.7300886719953,,0,0.270489847809513,0.00923386389326568,0.986889341679959,Male,0.324763443790123
5903014002_R04C01,80.6287741241552,,0,0.269176065481056,0.00972491378291538,0.985543525917994,Male,0.321289064585196
5903014002_R05C01,73.5749994010423,,0,0.277192643137061,0.00911911571747037,0.989186061939715,Female,0.486736234504357
5903014002_R03C02,69.3129634565723,,0,0.269308975703191,0.00968382218461859,0.985329161845286,Female,0.469639044646756
5903014002_R04C02,67.3673781568462,,0,0.27021918780143,0.0097927110699298,0.985477728555858,Male,0.323545440878948
5903014002_R05C02,61.4736853437275,,0,0.273026175731794,0.00902853656375586,0.987520726822426,Female,0.472209458335734
5903014002_R06C02,73.8249308110407,,0,0.273465781567191,0.00712051072342603,0.98802704993905,Male,0.326074383986489
5903014003_R01C01,63.901384138947,,0,0.272323742762882,0.00985541977704798,0.986041988556225,Female,0.483058576059065
5903014003_R02C01,67.77910106214,,0,0.271748062930879,0.00895357698038138,0.986591571186877,Female,0.481672329970842
5903014003_R03C01,70.367002743735,,0,0.271640534237986,0.0102186323376603,0.985987911278945,Female,0.478270588677569
5903014003_R04C01,65.6044104940872,,0,0.275830006437094,0.00786590927083911,0.985733194121001,Female,0.479435115716961
5903014003_R01C02,77.3723687880149,,0,0.27279433100385,0.00983774096175549,0.985022510039427,Female,0.496181158226295
5903014003_R02C02,69.8913466355078,,0,0.272145462887761,0.0100164530007145,0.986767040096787,Female,0.483226179937125
5903014003_R03C02,72.8461372125117,,0,0.264380433170038,0.00889437874753781,0.986214218623127,Female,0.464215031598376
5903014003_R04C02,77.1887066586924,,0,0.267939103021487,0.0087407700891631,0.98714029515885,Female,0.490818344376984
5903014003_R05C02,67.0452597264133,,0,0.265323445783312,0.00808586850643206,0.986671876185723,Female,0.483281368698933
5903014003_R06C02,82.6140625669925,,0,0.269784909761001,0.00807138162309465,0.988697533480324,Male,0.320142934200326
