SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1425675,29.5842130720775,,0,0.281984371536348,0.00946551069486472,0.975581696461359,Female,0.484684767695858
GSM1425676,26.7588906705958,,0,0.281410953281037,0.00934006573808697,0.978587528870721,Female,0.484914843017834
GSM1425677,27.5814966364676,,0,0.268256285861708,0.0108099483452862,0.979697355606398,Female,0.463105980569678
GSM1425678,37.0758832308227,,0,0.27597678486459,0.00866047729917492,0.981814011797726,Male,0.328316070861447
GSM1425679,36.3349476699795,,0,0.278624469664111,0.00998790942147858,0.981067130794216,Male,0.330281342081255
GSM1425680,35.3968104397511,,0,0.263387370847263,0.00880693516811996,0.981303841851488,Male,0.312278819006409
GSM1425681,75.2850519972431,,0,0.285567780713705,0.00999051605995341,0.975552081074734,Male,0.336186822460198
GSM1425682,66.7565300939024,,0,0.280011654717846,0.0096632613748257,0.975683928234887,Male,0.32755187494113
GSM1425683,73.6008067677976,,0,0.271046265431669,0.00952435172040167,0.979896729445012,Male,0.323198725503107
GSM1425684,76.1167583493843,,0,0.278039759838496,0.00894213481677347,0.978076628826332,Male,0.328680760745157
GSM1425685,59.3092563104508,,0,0.278268258611628,0.00944002950492939,0.977929759009242,Male,0.322618053892039
GSM1425686,74.3783824476037,,0,0.263620424633871,0.0092102986291231,0.979321134478119,Male,0.306247626661894
GSM1425651,30.7641615050459,,0,0.286583267108607,0.0114725396804515,0.974310442407377,Male,0.337023354015099
GSM1425652,27.110336877016,,0,0.282117019215365,0.0106974125092576,0.97765632301374,Male,0.33087490676137
GSM1425653,33.0127112576464,,0,0.264157136501781,0.010238733902154,0.979835019269525,Male,0.309088316826749
GSM1425654,74.407040176884,,0,0.277639899167965,0.0103516891431472,0.97793842218293,Male,0.328994550016886
GSM1425655,66.5873728168716,,0,0.273231395567377,0.00962949607316462,0.979499056662062,Male,0.322725573717616
GSM1425656,68.8963075611598,,0,0.264881047093289,0.00909376064588087,0.981694150588184,Male,0.311770446199321
GSM1425657,51.8165598913037,,0,0.281313899491886,0.0118455155025614,0.973833550885594,Male,0.328930349355838
GSM1425658,30.4038989469285,,0,0.284520313068701,0.0110607019767966,0.973554473185986,Male,0.326465884158527
GSM1425659,68.7378385924031,,0,0.256251929965803,0.00953828328336439,0.978439825159738,Male,0.287563245884095
GSM1425660,79.4502550230375,,0,0.262609760961417,0.0102584605313953,0.978617277279273,Male,0.296735503546217
GSM1425661,80.4394228426655,,0,0.268929378963705,0.0100616152930184,0.97358008597616,Male,0.306627839539212
GSM1425662,78.8145640739561,,0,0.255692567283667,0.0098637165304023,0.979640512427855,Male,0.295826546602256
GSM1425592,36.3570252816166,,0,0.265472158626047,0.00903089983364135,0.975436111596915,Male,0.31615549725999
GSM1425593,33.426421349856,,0,0.270408775408585,0.0115064981524865,0.978215652494708,Male,0.32333569793984
GSM1425594,36.3629076521537,,0,0.255901429336843,0.010714529820224,0.979877142798773,Male,0.303228291768987
GSM1425595,35.1587848634243,,0,0.272251811038221,0.0103090570305281,0.981551002698166,Female,0.467533648945282
