SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1052011,64.0195991005495,,0,0.26569670945306,0.00753854021319386,0.985991606952784,Female,0.471597323594549
GSM1052012,51.3525190343646,,0,0.255696224786399,0.0052075704381215,0.987949378082056,Female,0.433134567438765
GSM1052013,17.6716115661801,,0,0.266713359972193,0.00848104866507531,0.983005482075695,Female,0.451804812113321
GSM1052014,49.4331773653845,,0,0.27168136103973,0.00858427884022578,0.985404240202459,Female,0.471401791280021
GSM1052015,59.7721434639275,,0,0.270452755801325,0.00976646224766839,0.986619903997733,Male,0.318883524705341
GSM1052016,64.5757941788395,,0,0.269920100113183,0.00812255611510754,0.987031237818261,Male,0.315896059448197
GSM1052017,39.1797022617769,,0,0.27320110554704,0.00860543236648992,0.986901047910767,Male,0.316825175425976
GSM1052018,49.3578838400484,,0,0.261147785090557,0.00562264924141457,0.98813034289798,Male,0.306684856641341
GSM1052145,61.6318320407114,,0,0.273335464971401,0.0109804038149725,0.985016851088279,Female,0.46494674672683
GSM1052146,18.2816075167641,,0,0.26928252216305,0.0120237633375694,0.984576970309547,Female,0.451113235038736
GSM1052147,49.4887863587308,,0,0.275255163021941,0.0115580783002636,0.984843242060759,Male,0.326975989067744
GSM1052148,62.9024359531704,,0,0.272630633505089,0.0124495071317675,0.984005794745562,Male,0.324300438146091
GSM1052149,67.3971409062763,,0,0.279048017762793,0.0110967532475769,0.983612457787258,Male,0.329494498885359
GSM1052150,54.4908841514859,,0,0.281669775844104,0.0103144776937208,0.985508817828457,Female,0.469698953999849
GSM1052151,58.0157666570904,,0,0.271206275637821,0.010700160119776,0.98317995868634,Male,0.323165101139073
GSM1052152,67.8083892982675,,0,0.278141534653586,0.0109288567988816,0.983412000803744,Male,0.3309844659067
GSM1052153,33.9728989005361,,0,0.272954868612749,0.0107127182880747,0.986019633472512,Female,0.469927723579725
GSM1052154,54.3614240947076,,0,0.274541396386719,0.0103131653329705,0.986649166271283,Female,0.472077285360575
GSM1052155,32.8906464573092,,0,0.272214133401902,0.0105080900401277,0.985812461784443,Female,0.47853715821092
GSM1052019,58.7938119465626,,0,0.25975576419566,0.00871775766043391,0.98457871409469,Male,0.304399300631735
GSM1052020,61.5759363973904,,0,0.269363467311408,0.00894621826955251,0.985642558903568,Male,0.313201401766651
GSM1052021,49.2248625547131,,0,0.263689089429594,0.00751684389235111,0.986114070455571,Male,0.307177985642336
GSM1052022,45.8958549509059,,0,0.268093482207869,0.00917988238424041,0.985816497794742,Male,0.313719275933522
GSM1052023,60.47680875299,,0,0.259552398783719,0.00631312494017594,0.987697183553931,Female,0.441449571737505
GSM1052024,28.6983349982985,,0,0.2618393020848,0.00721679138243762,0.986742798584377,Female,0.454639819605844
GSM1052025,50.0562932823358,,0,0.264768556519551,0.00829701069171923,0.985915192349359,Female,0.47090428138279
GSM1052026,60.7035295793036,,0,0.265387627836545,0.00775230759084408,0.987193148060723,Female,0.473148283407518
GSM1052027,63.0000809938207,,0,0.259002630215911,0.00633112021299501,0.987761353539817,Female,0.448683339961347
GSM1052028,53.9518936338723,,0,0.259535591420001,0.00821288660193798,0.985571561208602,Female,0.434690221307553
GSM1052029,43.4508065777674,,0,0.259386775320402,0.00804184715953609,0.986626595800803,Female,0.449403431257605
GSM1052030,53.0440276353263,,0,0.257715122918087,0.00719267055708724,0.986220315096848,Male,0.304762198423276
GSM1052031,50.6067219003036,,0,0.260950768857341,0.00763880388330592,0.986534192768805,Female,0.445751858126199
GSM1052032,55.735859071833,,0,0.260874573961001,0.00517422172543093,0.988776927295868,Female,0.451861249255903
GSM1052033,21.220636341718,,0,0.258127455448261,0.00736308980698011,0.984573162301183,Female,0.446304136308802
GSM1052034,55.029204475919,,0,0.270871067477028,0.0088988144557225,0.986583726050317,Male,0.317756003104246
GSM1052035,48.9175713306762,,0,0.26727787729255,0.00786669241430022,0.986074519305516,Male,0.313601442081664
GSM1052036,50.8898978333647,,0,0.265905628631256,0.00783224735006058,0.987255361075464,Male,0.312240396102674
GSM1052037,56.3674647079634,,0,0.254140281622474,0.00546461548646083,0.988942887355583,Male,0.293515677649652
GSM1052156,58.8300338800577,,0,0.27366910974025,0.0107219487270364,0.985775048033139,Female,0.47743012791496
GSM1052157,48.8398846590102,,0,0.278061372096694,0.011432204077481,0.983445468040043,Male,0.331182859506999
GSM1052158,55.8197712293015,,0,0.258037525563867,0.00751020135524948,0.988752799451854,Male,0.311969783102191
GSM1052159,58.2232016956048,,0,0.275743010598706,0.00911919558784946,0.983614586057347,Male,0.332234794221638
GSM1052160,54.9369807041899,,0,0.271370515314206,0.0106305024763066,0.984483536733925,Female,0.461626181668643
GSM1052161,64.853774867101,,0,0.273404165362767,0.0115619604043434,0.982378037576628,Male,0.325557950687514
GSM1052162,51.1925728006939,,0,0.278822081107712,0.0116983175211993,0.983973435826217,Male,0.328019665624158
GSM1052163,58.2395749969696,,0,0.281551468760697,0.0112854399189157,0.98514689324793,Female,0.494059775485217
GSM1052038,53.2434270124815,,0,0.266678030417105,0.00800023260893954,0.984718233394293,Male,0.312441920148884
GSM1052039,43.1102100312627,,0,0.267031306758093,0.00889496770507196,0.985449933700313,Male,0.312225730814136
GSM1052040,52.1386996291429,,0,0.265148755166075,0.00881195663499407,0.984005705672167,Male,0.312181275320606
GSM1052041,62.080194430233,,0,0.266180748541908,0.00788892147843939,0.984650453304653,Male,0.314003061805297
GSM1052042,38.2267917713483,,0,0.269752527472652,0.00858931873702491,0.984272994920191,Female,0.45685245305407
GSM1052043,63.559584052165,,0,0.253290808630688,0.00681956180607714,0.987161192736463,Male,0.296498017002889
GSM1052044,20.2649848598738,,0,0.256804248795695,0.00770303691543547,0.984653778939187,Female,0.44060192365573
GSM1052045,51.5129889765802,,0,0.261777023347306,0.0070316347241366,0.985605095554346,Female,0.461130337349315
GSM1052046,42.3982772533388,,0,0.266250326370885,0.00671942738748023,0.986384535376541,Female,0.456379391373099
GSM1052164,74.4479177453592,,0,0.259239234328877,0.012547931964654,0.98255887238007,Male,0.303603798610956
GSM1052165,43.5197281659303,,0,0.267559578442575,0.011519559179915,0.984280386788525,Male,0.317470776842735
GSM1052166,50.1930742855878,,0,0.264822564360424,0.00885221131344126,0.987478039545035,Male,0.314830237243987
GSM1052167,62.1862912559589,,0,0.263878174208906,0.0119658611412369,0.9826159526075,Female,0.439314531636759
GSM1052168,52.8717221900986,,0,0.275205617961947,0.0117628836557655,0.984489168593758,Female,0.476361358506041
GSM1052169,56.6856610536747,,0,0.259524770822773,0.00621996798939045,0.991318623056487,Female,0.440553041534619
GSM1052047,57.3891936998988,,0,0.268983351765059,0.0085110030038064,0.98312144583854,Female,0.455958494248068
GSM1052048,55.413102273402,,0,0.268850118493686,0.0083949859610794,0.984196637575279,Female,0.464253010004307
GSM1052049,53.8065708614765,,0,0.255302077669005,0.00551393207388544,0.987406007091793,Female,0.445919597362858
GSM1052050,41.6503747575101,,0,0.263820102738153,0.00679759682772582,0.985296341020069,Female,0.457174024410529
GSM1052051,62.0426586571867,,0,0.261355978937962,0.00808062961678647,0.985815989095909,Female,0.451452421762346
GSM1052052,56.6001539174349,,0,0.260037332926892,0.00860962260381387,0.984821810620231,Female,0.431927895273881
GSM1052053,34.3130786055204,,0,0.258157843858911,0.00897279010215421,0.982709135264132,Female,0.431989696247562
GSM1052054,67.0087082259104,,0,0.25719352973938,0.00854805227717388,0.985320670656903,Female,0.429766762431839
GSM1052055,43.7861236958395,,0,0.251635875574989,0.00870936970335106,0.984890116344703,Female,0.438592080814659
GSM1052056,52.5035591240485,,0,0.262204680089209,0.00795711175245845,0.984380929726161,Female,0.440414215178028
GSM1052057,58.7384616784754,,0,0.260064341593215,0.00872359569682403,0.982886911203895,Female,0.439241350773114
GSM1052058,24.3712585952633,,0,0.263102903047523,0.00953814048098136,0.986570939386644,Female,0.437994233652587
GSM1052059,57.0869982332538,,0,0.265676478151082,0.00801022922082973,0.986587274149068,Female,0.476967559582096
GSM1052060,58.4165654634127,,0,0.263349521099362,0.00809847904343001,0.985160422938204,Female,0.45241759108547
GSM1052061,39.4704298796581,,0,0.26778866945562,0.00783844458326751,0.985961253200494,Female,0.443479938946573
GSM1052062,41.6240060144709,,0,0.260172394096189,0.00671725243490594,0.988406571736676,Male,0.303804450098833
GSM1052170,40.186973914218,,0,0.268158253194733,0.0122037931984966,0.98121018038097,Female,0.476445025602022
GSM1052171,63.4129102502424,,0,0.271780947504681,0.0113495443799132,0.982362585295232,Female,0.46772484715615
GSM1052172,63.5540818729276,,0,0.280767013721746,0.0115507606253308,0.984912299278472,Female,0.476630569453407
GSM1052173,60.160245505405,,0,0.272412659519578,0.0120967978631366,0.982591993293424,Female,0.47887574359299
GSM1052174,58.5510418119821,,0,0.273103280478976,0.0116859175428316,0.982541386231898,Female,0.469174430780063
GSM1052175,45.7510760495825,,0,0.272112219644259,0.0137508515641559,0.981638860748628,Female,0.463586191694842
GSM1052176,46.5252363381311,,0,0.278450650587574,0.012126873199444,0.98313612130933,Female,0.474437365453235
GSM1052177,52.3082714799326,,0,0.266014440059084,0.00770305915451292,0.987327173167849,Female,0.459598511295327
GSM1052178,43.9630556627075,,0,0.270078572256469,0.0111447147436944,0.98215703993202,Female,0.459779338239074
GSM1052179,76.532734837261,,0,0.270824368935774,0.0115362485950856,0.983652482332291,Female,0.460092147728713
GSM1052180,40.3009814261435,,0,0.2713194930471,0.0124509905843158,0.982850178896047,Female,0.460553267738279
GSM1052181,36.5660508594102,,0,0.269042619210526,0.0107567051339737,0.985065923484821,Female,0.456479076915617
GSM1052182,59.0844140130319,,0,0.267644278640323,0.0115631504114594,0.983212644927612,Female,0.463385104871287
GSM1052183,67.7142546877564,,0,0.270175210028696,0.0105164103593113,0.985601077959576,Female,0.476398951206568
GSM1052184,41.0294477873743,,0,0.279951753372783,0.0103484094455487,0.984621958704229,Female,0.45861495245569
GSM1052185,40.635776961795,,0,0.276752996165749,0.0122245409476045,0.98326619638212,Female,0.458888518694272
GSM1052186,40.7596631896915,,0,0.275204005632683,0.0126147442805215,0.98363247118915,Female,0.466061878471363
GSM1052187,28.0334794986989,,0,0.279265842787063,0.0113651536651368,0.984113822646936,Female,0.458767675096322
GSM1052188,59.5877732976114,,0,0.279690533477878,0.0107377845034034,0.986034600082343,Female,0.476973522619584
GSM1052189,60.4117041759668,,0,0.267417381479262,0.008796918783355,0.988696852574875,Female,0.469795944904455
GSM1052190,56.8059487949992,,0,0.273364092837812,0.0103372539459673,0.985031122586796,Female,0.465352083535658
GSM1052191,43.01135135034,,0,0.278414726020198,0.0113331833725588,0.985633980111592,Female,0.471476587643489
GSM1052192,50.1023740367701,,0,0.274990778407482,0.011385658946782,0.9849024536124,Female,0.467725254814183
GSM1052193,65.3854249891204,,0,0.27217162831489,0.0119915033324167,0.984873695024443,Female,0.478270814290688
GSM1052194,51.9048347275436,,0,0.276473162535314,0.0114086125066494,0.986153047294713,Female,0.473804547792879
GSM1052195,68.8690692188989,,0,0.271051480989832,0.00830669957014758,0.990129815085908,Female,0.480846241176214
GSM1052196,61.4619856130761,,0,0.276743296697045,0.0112858310758882,0.982544142865937,Female,0.461016577428033
GSM1052197,63.953038087272,,0,0.275302401047912,0.0123940462452626,0.98484591652213,Female,0.467626604293078
GSM1052198,51.695986211979,,0,0.282671447674581,0.011764597150308,0.982557155549,Female,0.463929812908219
GSM1052199,50.4859004125914,,0,0.272745086377487,0.0119780597140664,0.983416890404225,Female,0.474346449438812
GSM1052200,66.1530781473519,,0,0.270842770240374,0.00955350795326559,0.986595846257536,Female,0.473948557853419
GSM1052201,63.6741763337405,,0,0.269722828950346,0.0116282492213458,0.980810589775806,Female,0.489337010330279
GSM1052202,53.2097837629815,,0,0.275508057087983,0.0128755185156444,0.982484897093824,Female,0.476348484302555
GSM1052203,41.5031266031011,,0,0.270811995673109,0.00988071617224362,0.986722490513165,Female,0.454768207337115
GSM1052063,58.5750159097684,,0,0.264711950232564,0.00910145561815639,0.985062113793001,Male,0.30815104121285
