SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM2562727,4.55761648820587,,0,0.330384472294666,0.00648388291959985,0.984226143995002,Unsure,0.383038175919221
GSM2562747,1.17268113583394,,0,0.310745166440993,0.00369598180439727,0.988110371644358,Female,0.540481407186939
GSM2562748,13.0483203022319,,0,0.319491493547529,0.00241725548531052,0.986809523809524,Male,0.366413135027019
GSM2562749,0.254527144436214,,0,0.317954052123549,0,0.987157034442499,Female,0.528548922192458
GSM2562750,0.0605873166419626,,0,0.316880418723819,0.00556655121227115,0.982318969346957,Male,0.365256444035341
GSM2562751,11.2141869398895,,0,0.310632458874523,0.00545436836466348,0.984391478591015,Female,0.53541261960333
GSM2562752,29.4953898426502,,0,0.316103589012021,0.00411139554728105,0.986085474939656,Female,0.545016588202819
GSM2562901,11.3535956068499,,0,0.310296493666144,0.00149962509372657,0.980453064626108,Female,0.525526269262803
GSM2562902,13.2895347041587,,0,0.313562885413436,0,0.987195644502697,Male,0.36443360965578
GSM2562903,9.33558257399668,,0,0.324439848682603,0.000891067052795723,0.985321241930526,Female,0.547761025049076
GSM2562904,11.3578822696577,,0,0.325619883062692,0.0056766160043948,0.985361900420402,Male,0.373776980977018
GSM2562930,8.1473377892712,,0,0.313259225102751,0,0.983691220440337,Male,0.362541100977553
GSM2562931,6.17891172167753,,0,0.324670097922119,0,0.984194053208138,Male,0.375202194609455
GSM2562932,12.1400522514937,,0,0.334509142966266,0,0.986294896030246,Unsure,0.385242832711762
GSM2562878,10.9464134415508,,0,0.337327319832496,0,0.980875691997987,Unsure,0.386643922313371
GSM2562879,12.7872571962111,,0,0.333249388569458,0,0.986104356284305,Unsure,0.382763165071296
GSM2562880,9.39809984789154,,0,0.347951685693505,0,0.986318322447576,Unsure,0.396162467046731
GSM2562885,17.5999415283669,,0,0.287463226660349,0.00197281893906182,0.986581402662753,Male,0.337134272606067
GSM2562886,2.14068224276059,,0,0.331545757847513,0.0057448753100927,0.981731036399,Female,0.562883209803885
GSM2562887,4.22581730451663,,0,0.334007858478263,0.00604739469798186,0.983328234934231,Unsure,0.384870373931267
GSM2562873,16.857694617751,,0,0.31900121925983,0.00369718309859155,0.980290205562273,Male,0.368026546576002
GSM2562874,9.47810374806665, WARNING: meanMethBySample is > 0.35,0,0.350413019770875,0.00352485019386676,0.987447054293416,Female,0.40079828204128
GSM2562875,14.7919160521415,,0,0.317035177062767,0,0.981354359925788,Male,0.368081619548296
GSM2562876,11.8570327624715,,0,0.332741852332389,0.00377738604885419,0.984964412811388,Unsure,0.38338965178419
GSM2562877,4.24883807230253, WARNING: meanMethBySample is > 0.35,0,0.351083683144744,0.000883977900552486,0.983639750546692,Female,0.62248712881074
GSM2562857,13.939681101795,,0,0.307740926651155,0.00589390962671906,0.983188568226394,Female,0.542778034904538
GSM2562858,15.0791117183959,,0,0.325595599911536,0.0050364479787939,0.98403642547589,Male,0.376372360543125
GSM2562859,5.86265948705798,,0,0.313233442054598,0.0025606769093743,0.98469163686555,Female,0.542322692916188
GSM2562860,10.4122503505873,,0,0.32704494613661,0.0021564399137424,0.988920028677573,Male,0.378954989893003
GSM2562865,11.7544477246071,,0,0.324613886691126,0.00652852682372978,0.984012789768185,Female,0.585873440640102
GSM2562866,9.62694739566449,,0,0.342763312392838,0.00214062242713651,0.985815602836879,Unsure,0.394214132688454
GSM2562867,14.2506383711353,,0,0.328470687383757,0.00355489972499832,0.987523598456866,Unsure,0.381824043218468
GSM2562868,7.79687722234092,,0,0.342235631182314,0.00280492987675308,0.984421768707483,Unsure,0.392249206162287
GSM2562753,-0.0521589179885319,Negative DNAm age,0,0.332975384255179,0.000655093350802489,0.985829084939082,Female,0.571920961881034
GSM2562754,12.2756159525568,,0,0.325734312041617,0.00291409255157944,0.988102791878173,Male,0.376196102488112
GSM2562755,-0.133517049630434,Negative DNAm age,0,0.337324437207812,0,0.988744312285463,Female,0.588583055862871
GSM2562756,24.1165528518128,,0,0.298758980374398,0.000728332119446468,0.988937505159746,Female,0.526423751227504
GSM2562757,7.10203684271345,,0,0.324649951752248,0.00118639599261798,0.985082485082485,Male,0.374934263591615
GSM2562758,8.9387154722729,,0,0.335395535731537,0.00142953878564442,0.990957916921613,Unsure,0.38502836957054
GSM2562905,13.9016684767225,,0,0.322134945588791,0,0.987514450867052,Female,0.554498575628133
GSM2562906,14.1267498645272,,0,0.334812758743988,0,0.988754256751406,Female,0.578289396445601
GSM2562907,12.9568282339613,,0,0.326298247403555,0.00127846584099081,0.989909405612433,Male,0.376705012912069
GSM2562888,4.33014697673318,,0,0.325808438616468,0.00369856680536292,0.983880496244409,Female,0.559217543891657
GSM2562889,18.2098269961095,,0,0.342039450917228,0.00339029020884188,0.988951593672999,Female,0.587859596366148
GSM2562890,5.80331406380112,,0,0.328823527425946,0.00300413067968457,0.986949746786132,Unsure,0.380857127289954
GSM2562891,16.3572999110004,,0,0.333896464770614,0.0020866925922413,0.988356070001378,Female,0.577745723396909
