SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM3227759,7.76702692631028,,0,0.254580577536933,0.0170940170940171,0.973233573950155,Male,0.302227378610452
GSM3227760,31.5437798623031, WARNING: meanMethBySample is < 0.25,0,0.249282273781784,0.0182941782333611,0.97505972288581,Female,0.420383187341187
GSM3227768,10.7381345540461, WARNING: meanMethBySample is < 0.25,0,0.232987131109129,0.0183353577419168,0.974626955838821,Male,0.27881245907174
GSM3227769,1.50358344558979,,0,0.251361702215867,0.0192395976795626,0.972138367892315,Unsure,0.385583021389495
GSM3227770,6.38206776128958, WARNING: meanMethBySample is < 0.25,0,0.246735673343384,0.018796992481203,0.971824408468244,Unsure,0.392829011283583
GSM3227771,13.2865675595546, WARNING: meanMethBySample is < 0.25,0,0.246506120134318,0.018114667604643,0.976945244956772,Unsure,0.39865415771335
GSM3227772,24.0477727873562, WARNING: meanMethBySample is < 0.25,0,0.247229747330036,0.0177545307204951,0.974212034383954,Male,0.296138126119544
GSM3227773,13.0488862596532, WARNING: meanMethBySample is < 0.25,0,0.249467682611947,0.0186623805696937,0.975670260471329,Male,0.301911184961754
GSM3227785,14.743629033338, WARNING: meanMethBySample is < 0.25,0,0.232969972300844,0.0183985488468515,0.975952417576783,Unsure,0.38945694544487
GSM3227797,38.7311376155852, WARNING: meanMethBySample is < 0.25,0,0.245947118678667,0.0170882734123746,0.976596851212709,Female,0.403738917312649
GSM3227798,57.5404878302531, WARNING: meanMethBySample is < 0.25,0,0.248630584366444,0.0171730515191546,0.972522128197646,Male,0.295154741666434
GSM3227757,37.9270762826482,,0,0.252897849853044,0.0155210643015521,0.976602856274689,Female,0.425841144268183
GSM3227758,50.2066381897299, WARNING: meanMethBySample is < 0.25,0,0.248481412634928,0.0162144976685036,0.974989894907033,Female,0.41664065160618
GSM3227765,11.7166754813133, WARNING: meanMethBySample is < 0.25,0,0.245252183790779,0.0173542894564506,0.97479694806793,Male,0.291542102878025
GSM3227766,5.60247490556165, WARNING: meanMethBySample is < 0.25,0,0.245205954811009,0.0167337507453787,0.972874357866436,Male,0.292543366815047
GSM3227767,24.2441553634749, WARNING: meanMethBySample is < 0.25,0,0.239537903988411,0.0155389697785391,0.978859705317104,Male,0.288571545457434
GSM3227780,6.15247246656426, WARNING: meanMethBySample is < 0.25,0,0.246913274478203,0.0184149184149184,0.978668941979522,Male,0.298800528004329
GSM3227790,4.90837101977125, WARNING: meanMethBySample is < 0.25,0,0.246336354074057,0.0181682090364725,0.972692329757329,Unsure,0.393897296117476
GSM3227791,10.6672871023975, WARNING: meanMethBySample is < 0.25,0,0.245156948832015,0.0217279174725983,0.970548255550521,Male,0.29390307332657
GSM3227792,12.6169982820161, WARNING: meanMethBySample is < 0.25,0,0.24164371465512,0.0208417644678268,0.973568530207394,Unsure,0.3825174681207
GSM3227795,45.8422017077589, WARNING: meanMethBySample is < 0.25,0,0.243539958951903,0.0211706102117061,0.973416889877192,Female,0.413680303590028
GSM3227796,52.0936210324391, WARNING: meanMethBySample is < 0.25,0,0.243144852064751,0.0166615242209195,0.970472661951274,Male,0.291106515493
GSM3227755,13.340082099528, WARNING: meanMethBySample is < 0.25,0,0.249673163516813,0.0186896262074758,0.976662830840046,Male,0.297793236351587
GSM3227756,0.0796409355779077,,0,0.255517261821296,0.0211643279601067,0.978031399024808,Male,0.307521625135775
GSM3227764,15.7588152866025, WARNING: meanMethBySample is < 0.25,0,0.240302592815342,0,0.976881510779344,Unsure,0.395275665071367
GSM3227775,13.5867098237509, WARNING: meanMethBySample is < 0.25,0,0.243206967892924,0.0120685493603669,0.976827266582987,Unsure,0.393136719987555
GSM3227777,8.57383578269778, WARNING: meanMethBySample is < 0.25,0,0.242686637594125,0.0156331084587442,0.974119063252353,Male,0.293731217016391
GSM3227786,8.98217089980214, WARNING: meanMethBySample is < 0.25,0,0.240908250806733,0.0196172248803828,0.974098270150902,Male,0.290995138328443
GSM3227787,19.5400720697145,,0,0.250247586158151,0.0195086040305512,0.975083056478405,Male,0.299310325250467
GSM3227788,12.1982410910077, WARNING: meanMethBySample is < 0.25,0,0.244872537253819,0.0179032853451458,0.972235634958957,Female,0.431542071865713
GSM3227789,16.2214079976139, WARNING: meanMethBySample is < 0.25,0,0.248459206254208,0.0175461741424802,0.972855299935498,Female,0.401912773142599
GSM3227793,42.5684610103592, WARNING: meanMethBySample is < 0.25,0,0.244340047576995,0,0.977218591583705,Unsure,0.3978322094829
GSM3227794,42.7337371220654, WARNING: meanMethBySample is < 0.25,0,0.246762350219073,0.0178979871912168,0.9765625,Male,0.295583712859219
GSM3227761,22.4428635334744, WARNING: meanMethBySample is < 0.25,0,0.247555420472173,0.0225432078149787,0.971310393382029,Male,0.293767370281023
GSM3227762,8.91709717668713,,0,0.255067089094076,0.0199912233653518,0.979511889372037,Female,0.412646046833013
GSM3227763,8.28478175401415,,0,0.255297229389525,0,0.976740847092606,Male,0.301903567251931
GSM3227774,16.1651221999505, WARNING: meanMethBySample is < 0.25,0,0.225670972559423,0.0131391031133962,0.973151429819877,Male,0.273562623362786
GSM3227776,28.2325753713693, WARNING: meanMethBySample is < 0.25,0,0.229037029417324,0,0.970488525730181,Male,0.274733504862215
GSM3227778,8.31145841427012, WARNING: meanMethBySample is < 0.25,0,0.240521702546757,0,0.966294308235408,Male,0.287096179241085
GSM3227779,6.53173236611098, WARNING: meanMethBySample is < 0.25,0,0.246082430295821,0.020031525022987,0.969775642267602,Unsure,0.399786547002749
GSM3227781,10.9435757126628,,0,0.253082533376054,0.018021978021978,0.976485308711222,Female,0.43667283008983
GSM3227782,10.0431780168177, WARNING: meanMethBySample is < 0.25,0,0.235160226983584,0.0149763531266421,0.980989477355968,Male,0.285245849325386
GSM3227783,14.6890015180838, WARNING: meanMethBySample is < 0.25,0,0.24136538518871,0.0178414438640947,0.981304300010997,Unsure,0.394040497422771
GSM3227784,16.7792900254655, WARNING: meanMethBySample is < 0.25,0,0.246049468232866,0.020723283218204,0.973230688478698,Male,0.294931521581805
