SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1920450,7.02617765292931,,0,0.330542220373259,0.00301318267419962,0.989777908515958,Female,0.554180242134933
GSM1920381,13.3173519472651,,0,0.330185044254925,0.00599880023995201,0.983548432846405,Female,0.555957058359082
GSM1920411,9.34943970336049, WARNING: meanMethBySample is < 0.25,0,0.243032820238329,0.00155073105892778,0.989257472522007,Male,0.295406233521358
GSM1920421,4.29405806874785, WARNING: meanMethBySample is < 0.25,0,0.238360078426011,0.00103717887346418,0.990937254357978,Male,0.290559155708024
GSM1920457,30.6133773438828, WARNING: meanMethBySample is < 0.25,0,0.249759338056204,0,0.99177747799833,Male,0.298439619142337
GSM1920360,16.5587089650729, WARNING: meanMethBySample is < 0.25,0,0.245685007041978,0.000932835820895522,0.991510873712323,Unsure,0.394615959489222
GSM1920387,21.5351113275105, WARNING: meanMethBySample is < 0.25,0,0.24555333689958,0,0.988045185147662,Male,0.295354963208676
GSM1920405,8.58456296738229,,0,0.343374240461355,0.00593947393230885,0.98775001355087,Female,0.618194504471889
GSM1920406,15.6021917959749,,0,0.336436973640556,0.003125,0.985204656402554,Female,0.602994975325019
GSM1920424,22.560447990176,,0,0.316075812723182,0.000992204110559887,0.979981054625829,Male,0.367271275155162
GSM1920407,23.8105512247584,,0,0.325523159278596,0.00387906446092413,0.983930778739184,Male,0.3781177503527
GSM1920408,13.0469987317705,,0,0.334275142360222,0,0.985050661646642,Female,0.58210674798241
GSM1920415,30.0135686083883,,0,0.3187672346631,0,0.984186566568165,Male,0.37169003536978
GSM1920352,12.2736831145774,,0,0.308597449859844,0.00029570488652325,0.987486719395585,Male,0.359303707329302
GSM1920357,16.5945889393823,,0,0.287421483366846,0,0.991396734905416,Male,0.33935440242465
GSM1920359,9.70441002041201,,0,0.324319352425557,0.000830334901743703,0.989086499595796,Female,0.547122884948973
GSM1920386,6.41965281626206,,0,0.304171367183515,0,0.990152657369016,Male,0.35685474940422
GSM1920447,40.3404303713356,,0,0.312798633391254,0.000914494741655235,0.988138263367621,Male,0.366016036268681
GSM1920448,16.625584398431,,0,0.310876365493932,0.00127074301091344,0.992371000554836,Female,0.523834200615159
GSM1920370,20.3347337472597,,0,0.296540456620226,0,0.987999043748506,Male,0.348859954854429
GSM1920376,15.8570278112127,,0,0.313243597550168,0.00294782352363172,0.990707831970197,Female,0.537286385691861
GSM1920382,11.3774869840177,,0,0.314270689869917,0,0.991207951070336,Female,0.527897826776954
GSM1920390,12.2699978189558,,0,0.299058429308456,0,0.990019252203871,Male,0.349024970686555
GSM1920413,26.6763000432843,,0,0.302056037371241,0,0.990500768723918,Female,0.537796310835148
GSM1920423,40.6412093045864,,0,0.295029901298084,0,0.992853348785552,Male,0.345119754836426
GSM1920446,54.9543016901323,,0,0.33036446181732,0,0.986914523194429,Female,0.566877936209171
GSM1920452,21.9087532847161,,0,0.318743549225022,0,0.995352915387988,Female,0.540332950235968
GSM1920459,11.684162564251,,0,0.295527610716894,0.00355055847325986,0.991262491497933,Male,0.343990545091407
GSM1920349,24.8570915937963,,0,0.300238690843234,0.00161883738042678,0.990016911243249,Female,0.501981698251118
