SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1052011,64.0779803248425,,0,0.26870013437651,0.00466467171272663,0.981816523246268,Female,0.450295351581643
GSM1052012,52.3039469689492,,0,0.269746526562794,0.00883573346350989,0.980994452434765,Female,0.433789447093892
GSM1052013,20.8635335177199,,0,0.260414378567197,0,0.985751430057202,Female,0.419159374316884
GSM1052014,51.1898051911534,,0,0.27068356004765,0,0.98619590286257,Female,0.4425813006558
GSM1052015,61.3082381895763,,0,0.267918735663892,0.00711097269801723,0.987193373685887,Male,0.310949110297463
GSM1052016,66.5850308939748,,0,0.2717495256664,0.00850728306428186,0.979525617313995,Male,0.313777790279897
GSM1052017,39.4984311733962,,0,0.277171618499333,0.0122057922827894,0.979860328902906,Male,0.318095993404542
GSM1052018,48.0050990835606,,0,0.279094995421381,0.0126955744300402,0.97965630966846,Male,0.325486793896527
GSM1052145,65.0234759574871,,0,0.254169479424672,0.012482568620115,0.981416840360614,Female,0.40337059141601
GSM1052146,21.4335825647564,,0,0.262791015973636,0.0152987813830568,0.977431318011028,Female,0.410096680471362
GSM1052147,50.328435910935,,0,0.268690589332119,0.0106594885598923,0.983870413041235,Male,0.315149506983419
GSM1052148,63.4132121511861,,0,0.271115380209311,0.0160539457720848,0.978726098518425,Male,0.316946955223335
GSM1052149,68.5760850094515,,0,0.277607007721901,0.0141504526063885,0.979997560678131,Male,0.321529853932171
GSM1052150,55.041328684782,,0,0.281382199596337,0.0122178963694489,0.975739008031796,Female,0.43553356090016
GSM1052151,60.0463821803801,,0,0.257265399909766,0,0.979905437352246,Male,0.303954636866698
GSM1052152,68.38476200981,,0,0.273243001631054,0.00942022525333571,0.977104130414873,Male,0.321188590954287
GSM1052153,36.4002280294988,,0,0.263206234160996,0.00508887614678899,0.985050351247534,Female,0.426859928866308
GSM1052154,57.7073556268016,,0,0.26557455589159,0.00310826319816373,0.983722164648788,Female,0.431259101115184
GSM1052155,34.6090608814246,,0,0.270219080352604,0.0116894574327305,0.981476291895527,Female,0.445268198283091
GSM1052019,60.1652564695428,,0,0.262865652166958,0.0128619093746637,0.97856777694758,Male,0.304594451175486
GSM1052020,61.3021561233634,,0,0.272337224175144,0.0153918890523219,0.975689612834575,Male,0.314437083010612
GSM1052021,50.9067599469017,,0,0.269536914245858,0.00880281690140845,0.977718474696161,Male,0.311259130896057
GSM1052022,46.1120158395835,,0,0.279848070651816,0.0098458904109589,0.971741386814879,Male,0.323545804721581
GSM1052023,59.839211152745,,0,0.272732109055405,0.0139416613082364,0.974011414594374,Female,0.433429171022293
GSM1052024,30.1427191271838,,0,0.257145505568685,0.00846277450455276,0.981804468747054,Female,0.42402378920296
GSM1052025,51.3771266984096,,0,0.265338617789684,0.0145746953134816,0.977150695669214,Female,0.43988026674987
GSM1052026,62.6599412711478,,0,0.27077640279317,0.0109918200408998,0.983479589299037,Female,0.45229329769952
GSM1052027,63.4436051842967,,0,0.272184815745438,0.0123498447833716,0.977727711618925,Female,0.444457894007293
GSM1052028,55.8170365673966,,0,0.255862110734803,0.00962534033822909,0.988334360238242,Female,0.405802630443626
GSM1052029,44.363726997545,,0,0.266139824690547,0.00834978843441467,0.980578839158627,Female,0.437052265453588
GSM1052030,53.9592036821033,,0,0.26141110085345,0.00594107919397317,0.980703025910491,Male,0.306567046166395
GSM1052031,51.3437805221327,,0,0.268752893580273,0.0105173796160921,0.988910830928148,Female,0.435842468208902
GSM1052032,54.5946289179771,,0,0.270403036856555,0.00941537114079264,0.980682029939748,Female,0.440328099768242
GSM1052033,23.7484878978649,,0,0.257893069739753,0.0018337998262716,0.984847126333722,Female,0.428392845715735
GSM1052034,56.0056363370629,,0,0.271737111688971,0.00770552691390875,0.979524239686841,Male,0.315040904590669
GSM1052035,50.285113888602,,0,0.267856580062124,0.0084580033245331,0.982848213961263,Male,0.310923239951582
GSM1052036,51.8882184811414,,0,0.270552174650508,0,0.986202045343867,Male,0.315103633817214
GSM1052037,56.9152695205271,,0,0.261567620465405,0,0.983943559177716,Male,0.302353145728998
GSM1052156,60.3653967213646,,0,0.261944056116672,0.0053958316171019,0.984858845364853,Female,0.430822150653468
GSM1052157,50.1822707662084,,0,0.273556854648473,0.0163103070175439,0.98153910702423,Male,0.320428604539863
GSM1052158,55.1001473443222,,0,0.27976734119495,0.0141550522648084,0.974519930379205,Male,0.329326047863652
GSM1052159,61.4670045978076,,0,0.260775581840322,0.000881105787763643,0.984610973045307,Male,0.313544963604432
GSM1052160,56.9932547591889,,0,0.257558027942689,0.00495921696574225,0.990140323720429,Female,0.413112921931577
GSM1052161,66.3599862661746,,0,0.263427082708369,0.00788697620190659,0.980212545174795,Male,0.309873055015004
GSM1052162,53.7316075003912,,0,0.267670669600098,0,0.981585319230279,Male,0.31117493262112
GSM1052163,60.5396696426881,,0,0.276963609908289,0.00413805247402712,0.983715153187966,Female,0.451179479136895
GSM1052038,54.5973577616777,,0,0.271796495038177,0.00840811135448315,0.981790353596798,Male,0.316464189272457
GSM1052039,44.5851335166679,,0,0.272403696920921,0.0107911330689722,0.984028851107676,Male,0.314881495107681
GSM1052040,52.456541168282,,0,0.272027134932455,0,0.980647812605073,Male,0.316878498684894
GSM1052041,63.630904890549,,0,0.273011976471455,0.0117325335215243,0.979065188102394,Male,0.317697743397677
GSM1052042,39.6495267089779,,0,0.273235679555592,0.0134681232675689,0.980334125160637,Female,0.434666774168923
GSM1052043,64.9558114148878,,0,0.250780558029904,0.00472992148330338,0.984455781148355,Male,0.292216681747698
GSM1052044,21.9628854096826,,0,0.266917616542834,0.0021959636097459,0.983504067490208,Female,0.434090890518981
GSM1052045,52.4432985842234,,0,0.267293845796688,0.00778897081732267,0.983637939752944,Female,0.445815181970402
GSM1052046,44.0129237994182,,0,0.27364405042931,0.00828803136975314,0.977881902458686,Female,0.444948678134795
GSM1052164,75.5578056208583,,0,0.2541045066993,0.00770281343895111,0.980266714723374,Male,0.294733799140619
GSM1052165,45.3914521700028,,0,0.269937811437182,0,0.984792852334618,Male,0.315446917423563
GSM1052166,50.7130110799294,,0,0.275162226688582,0,0.979261218478555,Male,0.320329332198605
GSM1052167,63.6162265292617,,0,0.26670881402412,0.00718711276332094,0.985066602950839,Female,0.423994648426312
GSM1052168,53.8831353753374,,0,0.268425726623298,0.00663962844246746,0.986653484923381,Female,0.439031485199754
GSM1052169,56.6960190842013,,0,0.272219474628208,0.00884728340675477,0.987328368218559,Female,0.443882177957465
GSM1052047,59.3974028687982,,0,0.262987134391382,0,0.979930972772594,Female,0.415458521550573
GSM1052048,56.1651216817413,,0,0.27040381164348,0.00847968319559229,0.982347195087915,Female,0.437001531165348
GSM1052049,52.7299201183971,,0,0.272281859226572,0.00443828889798231,0.978838451268358,Female,0.447512234718225
GSM1052050,43.6378920333733,,0,0.255259461375385,0.00106401844298634,0.996093139553055,Female,0.419894739018369
GSM1052051,63.8753185772,,0,0.266269657103646,0.00513390947206298,0.980063667642046,Female,0.435935238969112
GSM1052052,57.4787682290949,,0,0.272108891130908,0.0140745121230041,0.97796331004714,Female,0.424586459164022
GSM1052053,36.2497108558349,,0,0.271135781092359,0,0.96991371844629,Female,0.425445288251783
GSM1052054,68.8169059175661,,0,0.275011943546486,0.0121553984269484,0.975513660799764,Female,0.434485567012507
GSM1052055,47.6170614870169,,0,0.256153030857714,0.00879315908357535,0.984367237439142,Female,0.423475704696955
GSM1052056,54.1140973241024,,0,0.26822635560725,0.0062309954638353,0.989006242883505,Female,0.42819972298115
GSM1052057,60.9167274374183,,0,0.267366906915403,0.00990975651285544,0.9767297869047,Female,0.428151515184968
GSM1052058,26.788200085611,,0,0.260724638989189,0.00913747750242282,0.98730271324703,Female,0.409898032799522
GSM1052059,60.1637797966114,,0,0.262266442023713,0,0.98352884460871,Female,0.44944527807389
GSM1052060,60.7350830216152,,0,0.262696105702495,0.00353125817420874,0.987542636808542,Female,0.428443853006546
GSM1052061,41.2293446029245,,0,0.268605272122293,0.00441826215022091,0.987606544528265,Female,0.424277012815065
GSM1052062,43.2118857971717,,0,0.258422836826744,0.00909343329168402,0.992224944083502,Male,0.299744784525844
GSM1052170,42.6219824176078,,0,0.258204660504439,0,0.985033817815513,Female,0.433421289134712
GSM1052171,65.1106080589554,,0,0.264436177744363,0.00315508894086928,0.982912280701754,Female,0.430599425503662
GSM1052172,63.8618747900826,,0,0.276431735254059,0.00619895700088557,0.984944507991467,Female,0.442979172147816
GSM1052173,62.4623295267913,,0,0.257054737354515,0.00256459575559402,0.989563749376511,Female,0.428455526270357
GSM1052174,60.988537731386,,0,0.257129487428569,0.00436777552280949,0.992609416684692,Female,0.417886021747184
