SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1235890,43.5278829942603,,0,0.252742593202744,0.0315427857589007,0.929075511644319,Unsure,0.393057643777891
GSM1235896,48.3969422678791,,0,0.335682734982155,0.0286343612334802,0.96267263904442,Female,0.527742978417779
GSM1235995,56.4819346365754,,0,0.267523057677637,0.021021021021021,0.954850659874971,Female,0.438126211361714
GSM1235996,58.593283068827,,0,0.250124128079483,0.0251445086705202,0.936734017886718,Unsure,0.395921034059413
GSM1236059,41.7684686048857,,0,0.264972952763418,0.0227187382651145,0.950709779179811,Female,0.433040185899159
GSM1236071,48.5242401669009,,0,0.264735236046492,0,0.953554186782088,Female,0.421878593521551
GSM1236178,50.6938854945978,,0,0.317746766323693,0,0.95522554711925,Female,0.50684302425125
GSM1236184,43.5398118743043,,0,0.303844863042781,0.0210691066698772,0.963479584073041,Female,0.494687268537973
GSM1236191,41.9624842407496, WARNING: meanMethBySample is < 0.25,0,0.242722000514506,0.0205634715025907,0.952911115167001,Unsure,0.381322692046171
GSM1236274,48.3672213856261, WARNING: meanMethBySample is < 0.25,0,0.248463566897804,0,0.937464142283419,Unsure,0.382483053997574
GSM1236303,52.7957860741553,,0,0.323578839857749,0.02978515625,0.956506447831184,Female,0.497757171204272
GSM1236351,49.8025046801168,,0,0.270576126120082,0.0221960652429797,0.950877885184454,Female,0.434662656703614
GSM1235948,58.9924767053906, WARNING: meanMethBySample is < 0.25,0,0.220940877140477,0.0272502064409579,0.913080895008606,Male,0.325524200369386
GSM1236116,47.6639773210578, WARNING: meanMethBySample is < 0.25,0,0.248215189467657,0.0340442986054143,0.911032028469751,Unsure,0.386179341573472
GSM1236157,40.9483531430468,,0,0.311200981201336,0.0257982120051086,0.95951722403822,Female,0.497035591562391
GSM1236223,54.4682705029389, WARNING: meanMethBySample is < 0.25,0,0.240245194722594,0,0.953111532494398,Unsure,0.393539171573166
GSM1236250,35.834580940854,,0,0.324414026101289,0.0271460014673514,0.95101328680714,Female,0.505623179901924
GSM1236254,56.7435540107555, WARNING: meanMethBySample is < 0.25,0,0.241821932088511,0.026867627785059,0.934343434343434,Male,0.375752433875174
GSM1236297,59.6914673972686, WARNING: meanMethBySample is < 0.25,0,0.226585839439585,0.0285359801488834,0.904710920770878,Male,0.343431689160133
GSM1236306,55.8104296183882, WARNING: meanMethBySample is < 0.25,0,0.240654521871358,0.0241187384044527,0.919855014095852,Male,0.376941207562039
GSM1236318,49.9664752696165, WARNING: meanMethBySample is < 0.25,0,0.223398936670073,0.0342589253516048,0.899133663366337,Male,0.314703767832844
GSM1236321,58.1761386624836,,0,0.300772887763385,0.0243628606713821,0.959161884425464,Female,0.485638845323171
GSM1236331,56.2784973692953,,0,0.282353629840618,0.0172884440400364,0.963757396449704,Female,0.474247438488575
GSM1236355,43.9632016721991, WARNING: meanMethBySample is < 0.25,0,0.234983420649102,0.0132743362831858,0.938986953184958,Male,0.344647647193202
GSM1235862,35.8583293011745,,0,0.28416792945435,0.0186014467791939,0.964716471647165,Female,0.484179077940178
GSM1235878,55.2789061986834,,0,0.291762514319707,0,0.957128412537917,Female,0.477079171329785
GSM1235880,50.7652898683128, WARNING: meanMethBySample is < 0.25,0,0.238714064566031,0.0340581608593136,0.920513849859494,Male,0.347952316697084
GSM1235982,46.814553106177,,0,0.292076886725009,0,0.959917780061665,Female,0.494760202645829
GSM1235985,53.0861681964924,,0,0.264096535312607,0,0.956275976724855,Male,0.371255241374074
GSM1235989,45.7800348791425,,0,0.319260952739713,0.0164884135472371,0.965397923875433,Female,0.538319392878207
GSM1236035,41.0036007080146,,0,0.314855539530474,0,0.966804979253112,Female,0.531181377493465
GSM1236102,46.992525257547,,0,0.288873203597806,0.0172475106685633,0.957004160887656,Female,0.470227497225681
GSM1236233,45.2907099945036,,0,0.318991796960188,0.0145342435586875,0.963817841547099,Female,0.53266954271986
GSM1236256,60.4141628517504,,0,0.251946145730596,0.0353781239857189,0.894911504424779,Male,0.360282203867157
GSM1236259,59.4605405479462, WARNING: meanMethBySample is < 0.25,0,0.249526627716038,0.035958904109589,0.903930131004367,Male,0.363847842116458
