SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
5903014001_R06C02,82.9319173152433,,0,0.287323201548815,0.00169050121076438,0.986268615931138,Male,0.339001461330471
5903014002_R01C01,66.5955554130379,,0,0.283424196135679,0,0.987639466199956,Female,0.47988644611763
5903014002_R02C01,64.9296080616147,,0,0.288562226919996,0.000157940456447919,0.988590495667617,Female,0.490339474816265
5903014002_R03C01,66.0047496263352,,0,0.29065696088914,0,0.990907159549607,Male,0.340991456605494
5903014002_R04C01,78.9866249965057,,0,0.300519329417709,0.000442706411864532,0.988801850586194,Male,0.348761969137341
5903014002_R05C01,72.382687395324,,0,0.304472183771858,0.000560738135290819,0.994401425091795,Female,0.517630943892176
5903014002_R03C02,68.9522879240411,,0,0.296683593864847,0.00204533833304926,0.988029367950628,Female,0.500597409572198
5903014002_R04C02,65.3287306437639,,0,0.299845159645753,0.0014962932734816,0.987597776862907,Male,0.349981726648009
5903014002_R05C02,61.1418467192712,,0,0.294851350091851,0.0033307210031348,0.989018901890189,Female,0.493452975674751
5903014002_R06C02,74.1668381172854,,0,0.296773125647993,0,0.989542975362046,Male,0.345969577895199
5903014003_R01C01,64.6361096680332,,0,0.286029097845552,0.000381039475689681,0.991604938271605,Female,0.489266502271226
5903014003_R02C01,67.4896058954806,,0,0.28304997227409,0.00127412881442314,0.985323886639676,Female,0.481503070114106
5903014003_R03C01,70.2446944138824,,0,0.281431492208548,0,0.99282540459011,Female,0.47665171397439
5903014003_R04C01,65.5520732303036,,0,0.296439977004406,0,0.99217757911312,Female,0.497770155351123
5903014003_R01C02,77.324654436525,,0,0.277565906958298,6.92137320044297e-05,0.990022122894939,Female,0.484232785822997
5903014003_R02C02,69.0553751229781,,0,0.29140532645846,0,0.993073679983939,Female,0.496544693042561
5903014003_R03C02,73.1419609531712,,0,0.279767502648074,0.00157890581826794,0.989365991331519,Female,0.472119279167609
5903014003_R04C02,78.3139114500722,,0,0.28869958823453,0.00151786198297826,0.98949733769723,Female,0.507067901476568
5903014003_R05C02,67.3172811039731,,0,0.287662702948287,0,0.989129980350349,Female,0.502616916627667
5903014003_R06C02,82.5836672104274,,0,0.293812123295737,0.00244986326344576,0.989688146720902,Male,0.341044221948446
5903014005_R01C01,76.9650817093279,,0,0.276265574575124,0,0.984354628422425,Male,0.326481389032905
5903014005_R02C01,71.8340021337416,,0,0.280371564894638,0,0.988962003820845,Female,0.477005136555095
5903014005_R04C01,77.3275026552029,,0,0.291369868754604,0,0.990687977762335,Female,0.512148672957988
5903014005_R05C01,67.5506643403263,,0,0.2877156039092,0,0.990095309287984,Female,0.493287167128958
5903014005_R01C02,61.8569560398516,,0,0.272097857771526,0.000351586534235739,0.988275317416925,Female,0.465943725102121
5903014005_R04C02,78.033186080663,,0,0.298816867962173,0.00139187650259395,0.98289371373886,Female,0.508527425500847
5903014005_R05C02,85.1510871035323,,0,0.292366176826829,0,0.98844737844357,Male,0.342768392403789
5903014010_R01C01,72.2434033794164,,0,0.273608106146224,0,0.990003844675125,Female,0.4688095386876
5903014010_R02C01,71.756612190233,,0,0.290242765123619,0,0.991857966753364,Female,0.504841934697615
5903014010_R03C01,65.7722129716077,,0,0.289268539258223,0.000239034301422254,0.992656650079714,Male,0.340275259547066
5903014010_R04C01,51.3036840768019,,0,0.297769400137507,0.000599700149925037,0.988906189178669,Male,0.35072550028122
5903014010_R05C01,71.7931484481495,,0,0.298396682595496,0.001715349931386,0.98864426419467,Male,0.348034838289468
5903014010_R02C02,83.4044119912562,,0,0.287840401242095,0,0.992644600468071,Male,0.332212057576399
5903014010_R04C02,71.0564972766625,,0,0.290479729842675,0.00157242213486544,0.989671765580376,Male,0.341923753437234
5903014010_R05C02,67.1202420102709,,0,0.288543465790058,0.00193590019359002,0.986309981141301,Female,0.493393115999585
5903014010_R06C02,76.1857182132289,,0,0.288678317904781,0.00190559953092935,0.989842178818557,Female,0.507720124128311
5903014012_R01C01,55.7181101860878,,0,0.285308497137629,0.000581691267359849,0.990571160586464,Female,0.490973353710555
5903014012_R02C01,80.7623523188915,,0,0.295745815647406,0,0.991551851221863,Female,0.504544240670328
5903014012_R03C01,71.1396909080825,,0,0.296358099390812,0.000583827965359541,0.989717496157312,Female,0.505884499208382
5903014012_R04C01,69.4159491908911,,0,0.300798241037676,0.0037332005973121,0.987242642415056,Female,0.51795222052546
5903014012_R05C01,63.780510033592,,0,0.289719870027342,0.00105218855218855,0.99142100172421,Male,0.341591762116606
5903014012_R06C01,66.8843408180993,,0,0.290082463965808,0,0.986371306191321,Female,0.494622375858128
5903014012_R01C02,70.4629592349322,,0,0.280909259323744,0.00163074305161656,0.990829767131662,Male,0.328850261016
5903014012_R02C02,76.9665309884578,,0,0.287395607607779,0.000346060675971854,0.989124994312236,Female,0.474302095091493
5903014012_R03C02,69.0936492486156,,0,0.30178945497543,0.000228275757114594,0.991041287977149,Female,0.498877297793748
5903014012_R04C02,70.217484643337,,0,0.294262566987455,6.86200507788376e-05,0.986163353036002,Female,0.508407920349829
5903014012_R05C02,72.367193264678,,0,0.292817758789911,0,0.982415750406859,Male,0.341719205304239
5903014012_R06C02,64.5461570455242,,0,0.285826056192562,0,0.98577732082423,Female,0.490229643682279
5903014016_R01C01,70.1512608168465,,0,0.27840502734595,0.000746109571519932,0.987380030754547,Male,0.327670430602175
5903014016_R02C01,64.118204288835,,0,0.303847390099035,0,0.989856020942408,Female,0.522027205376019
